"","AirportName","City","Country","Week","Percent.wk","Month","Percent.mo"
"5194","Charlotte Douglas International","Charlotte","United States of America (the)",47,79.4285714285714,11,71.9
"5195","Charlotte Douglas International","Charlotte","United States of America (the)",48,61,11,71.9
"5196","Charlotte Douglas International","Charlotte","United States of America (the)",15,53,4,60.6333333333333
"5197","Charlotte Douglas International","Charlotte","United States of America (the)",16,61,4,60.6333333333333
"5198","Charlotte Douglas International","Charlotte","United States of America (the)",26,75.4285714285714,6,76.7666666666667
"5199","Charlotte Douglas International","Charlotte","United States of America (the)",27,58.4285714285714,7,74.7741935483871
"5200","Charlotte Douglas International","Charlotte","United States of America (the)",28,74.2857142857143,7,74.7741935483871
"5201","Charlotte Douglas International","Charlotte","United States of America (the)",29,72.2857142857143,7,74.7741935483871
"5202","Charlotte Douglas International","Charlotte","United States of America (the)",13,63.5714285714286,3,73
"5203","Charlotte Douglas International","Charlotte","United States of America (the)",17,64.1428571428571,4,60.6333333333333
"5204","Charlotte Douglas International","Charlotte","United States of America (the)",33,89.8333333333333,8,85.5666666666667
"5205","Charlotte Douglas International","Charlotte","United States of America (the)",38,90.4285714285714,9,90.2
"5206","Charlotte Douglas International","Charlotte","United States of America (the)",47,79.4285714285714,11,71.9
"5207","Charlotte Douglas International","Charlotte","United States of America (the)",18,65.1428571428571,4,60.6333333333333
"5208","Charlotte Douglas International","Charlotte","United States of America (the)",40,82.1428571428571,10,76.258064516129
"5209","Charlotte Douglas International","Charlotte","United States of America (the)",46,71.7142857142857,11,71.9
"5210","Charlotte Douglas International","Charlotte","United States of America (the)",46,71.7142857142857,11,71.9
"5211","Charlotte Douglas International","Charlotte","United States of America (the)",12,77.4285714285714,3,73
"5212","Charlotte Douglas International","Charlotte","United States of America (the)",18,65.1428571428571,5,67.4838709677419
"5213","Charlotte Douglas International","Charlotte","United States of America (the)",39,86.4285714285714,9,90.2
"5214","Charlotte Douglas International","Charlotte","United States of America (the)",40,82.1428571428571,9,90.2
"5215","Charlotte Douglas International","Charlotte","United States of America (the)",45,78,11,71.9
"5216","Charlotte Douglas International","Charlotte","United States of America (the)",16,61,4,60.6333333333333
"5217","Charlotte Douglas International","Charlotte","United States of America (the)",19,65.8571428571429,5,67.4838709677419
"5218","Charlotte Douglas International","Charlotte","United States of America (the)",23,73.5714285714286,6,76.7666666666667
"5219","Charlotte Douglas International","Charlotte","United States of America (the)",29,72.2857142857143,7,74.7741935483871
"5220","Charlotte Douglas International","Charlotte","United States of America (the)",29,72.2857142857143,7,74.7741935483871
"5221","Charlotte Douglas International","Charlotte","United States of America (the)",29,72.2857142857143,7,74.7741935483871
"5222","Charlotte Douglas International","Charlotte","United States of America (the)",14,59.2857142857143,4,60.6333333333333
"5223","Charlotte Douglas International","Charlotte","United States of America (the)",17,64.1428571428571,4,60.6333333333333
"5224","Charlotte Douglas International","Charlotte","United States of America (the)",21,62.7142857142857,5,67.4838709677419
"5225","Charlotte Douglas International","Charlotte","United States of America (the)",29,72.2857142857143,7,74.7741935483871
"5226","Charlotte Douglas International","Charlotte","United States of America (the)",48,61,11,71.9
"5227","Charlotte Douglas International","Charlotte","United States of America (the)",14,59.2857142857143,4,60.6333333333333
"5228","Charlotte Douglas International","Charlotte","United States of America (the)",15,53,4,60.6333333333333
"5229","Charlotte Douglas International","Charlotte","United States of America (the)",38,90.4285714285714,9,90.2
"5230","Charlotte Douglas International","Charlotte","United States of America (the)",42,72.7142857142857,10,76.258064516129
"5231","Charlotte Douglas International","Charlotte","United States of America (the)",43,76,10,76.258064516129
"5232","Charlotte Douglas International","Charlotte","United States of America (the)",46,71.7142857142857,11,71.9
"5233","Charlotte Douglas International","Charlotte","United States of America (the)",46,71.7142857142857,11,71.9
"5234","Charlotte Douglas International","Charlotte","United States of America (the)",15,53,4,60.6333333333333
"5235","Charlotte Douglas International","Charlotte","United States of America (the)",19,65.8571428571429,5,67.4838709677419
"5236","Charlotte Douglas International","Charlotte","United States of America (the)",30,90.7142857142857,7,74.7741935483871
"5237","Charlotte Douglas International","Charlotte","United States of America (the)",38,90.4285714285714,9,90.2
"5238","Charlotte Douglas International","Charlotte","United States of America (the)",42,72.7142857142857,10,76.258064516129
"5239","Charlotte Douglas International","Charlotte","United States of America (the)",28,74.2857142857143,7,74.7741935483871
"5240","Charlotte Douglas International","Charlotte","United States of America (the)",35,85.2857142857143,8,85.5666666666667
"5241","Charlotte Douglas International","Charlotte","United States of America (the)",49,91,12,89.5
"5242","Charlotte Douglas International","Charlotte","United States of America (the)",12,77.4285714285714,3,73
"5243","Charlotte Douglas International","Charlotte","United States of America (the)",16,61,4,60.6333333333333
"5244","Charlotte Douglas International","Charlotte","United States of America (the)",24,76,6,76.7666666666667
"5245","Charlotte Douglas International","Charlotte","United States of America (the)",24,76,6,76.7666666666667
"5246","Charlotte Douglas International","Charlotte","United States of America (the)",25,77.4285714285714,6,76.7666666666667
"5247","Charlotte Douglas International","Charlotte","United States of America (the)",36,88.4285714285714,9,90.2
"5248","Charlotte Douglas International","Charlotte","United States of America (the)",41,74.4285714285714,10,76.258064516129
"5249","Charlotte Douglas International","Charlotte","United States of America (the)",43,76,10,76.258064516129
"5250","Charlotte Douglas International","Charlotte","United States of America (the)",43,76,10,76.258064516129
"5251","Charlotte Douglas International","Charlotte","United States of America (the)",13,63.5714285714286,3,73
"5252","Charlotte Douglas International","Charlotte","United States of America (the)",22,83.1428571428571,5,67.4838709677419
"5253","Charlotte Douglas International","Charlotte","United States of America (the)",24,76,6,76.7666666666667
"5254","Charlotte Douglas International","Charlotte","United States of America (the)",30,90.7142857142857,7,74.7741935483871
"5255","Charlotte Douglas International","Charlotte","United States of America (the)",31,80.5714285714286,8,85.5666666666667
"5256","Charlotte Douglas International","Charlotte","United States of America (the)",45,78,11,71.9
"5257","Charlotte Douglas International","Charlotte","United States of America (the)",11,90.5,3,73
"5258","Charlotte Douglas International","Charlotte","United States of America (the)",12,77.4285714285714,3,73
"5259","Charlotte Douglas International","Charlotte","United States of America (the)",21,62.7142857142857,5,67.4838709677419
"5260","Charlotte Douglas International","Charlotte","United States of America (the)",39,86.4285714285714,9,90.2
"5261","Charlotte Douglas International","Charlotte","United States of America (the)",45,78,11,71.9
"5262","Charlotte Douglas International","Charlotte","United States of America (the)",46,71.7142857142857,11,71.9
"5263","Charlotte Douglas International","Charlotte","United States of America (the)",18,65.1428571428571,4,60.6333333333333
"5264","Charlotte Douglas International","Charlotte","United States of America (the)",19,65.8571428571429,5,67.4838709677419
"5265","Charlotte Douglas International","Charlotte","United States of America (the)",23,73.5714285714286,6,76.7666666666667
"5266","Charlotte Douglas International","Charlotte","United States of America (the)",32,85,8,85.5666666666667
"5267","Charlotte Douglas International","Charlotte","United States of America (the)",37,93.7142857142857,9,90.2
"5268","Charlotte Douglas International","Charlotte","United States of America (the)",42,72.7142857142857,10,76.258064516129
"5269","Charlotte Douglas International","Charlotte","United States of America (the)",13,63.5714285714286,3,73
"5270","Charlotte Douglas International","Charlotte","United States of America (the)",15,53,4,60.6333333333333
"5271","Charlotte Douglas International","Charlotte","United States of America (the)",18,65.1428571428571,5,67.4838709677419
"5272","Charlotte Douglas International","Charlotte","United States of America (the)",22,83.1428571428571,6,76.7666666666667
"5273","Charlotte Douglas International","Charlotte","United States of America (the)",25,77.4285714285714,6,76.7666666666667
"5274","Charlotte Douglas International","Charlotte","United States of America (the)",24,76,6,76.7666666666667
"5275","Charlotte Douglas International","Charlotte","United States of America (the)",26,75.4285714285714,6,76.7666666666667
"5276","Charlotte Douglas International","Charlotte","United States of America (the)",26,75.4285714285714,6,76.7666666666667
"5277","Charlotte Douglas International","Charlotte","United States of America (the)",35,85.2857142857143,8,85.5666666666667
"5278","Charlotte Douglas International","Charlotte","United States of America (the)",45,78,11,71.9
"5279","Charlotte Douglas International","Charlotte","United States of America (the)",20,71,5,67.4838709677419
"5280","Charlotte Douglas International","Charlotte","United States of America (the)",22,83.1428571428571,5,67.4838709677419
"5281","Charlotte Douglas International","Charlotte","United States of America (the)",26,75.4285714285714,6,76.7666666666667
"5282","Charlotte Douglas International","Charlotte","United States of America (the)",47,79.4285714285714,11,71.9
"5283","Charlotte Douglas International","Charlotte","United States of America (the)",13,63.5714285714286,3,73
"5284","Charlotte Douglas International","Charlotte","United States of America (the)",27,58.4285714285714,7,74.7741935483871
"5285","Charlotte Douglas International","Charlotte","United States of America (the)",31,80.5714285714286,7,74.7741935483871
"5286","Charlotte Douglas International","Charlotte","United States of America (the)",34,88.5714285714286,8,85.5666666666667
"5287","Charlotte Douglas International","Charlotte","United States of America (the)",34,88.5714285714286,8,85.5666666666667
"5288","Charlotte Douglas International","Charlotte","United States of America (the)",24,76,6,76.7666666666667
"5289","Charlotte Douglas International","Charlotte","United States of America (the)",32,85,8,85.5666666666667
"5290","Charlotte Douglas International","Charlotte","United States of America (the)",35,85.2857142857143,8,85.5666666666667
"5291","Charlotte Douglas International","Charlotte","United States of America (the)",39,86.4285714285714,9,90.2
"5292","Charlotte Douglas International","Charlotte","United States of America (the)",41,74.4285714285714,10,76.258064516129
"5293","Charlotte Douglas International","Charlotte","United States of America (the)",45,78,11,71.9
"5294","Charlotte Douglas International","Charlotte","United States of America (the)",20,71,5,67.4838709677419
"5295","Charlotte Douglas International","Charlotte","United States of America (the)",28,74.2857142857143,7,74.7741935483871
"5296","Charlotte Douglas International","Charlotte","United States of America (the)",35,85.2857142857143,8,85.5666666666667
"5297","Charlotte Douglas International","Charlotte","United States of America (the)",43,76,10,76.258064516129
"5298","Charlotte Douglas International","Charlotte","United States of America (the)",44,76.2857142857143,10,76.258064516129
"5299","Charlotte Douglas International","Charlotte","United States of America (the)",44,76.2857142857143,11,71.9
"5300","Charlotte Douglas International","Charlotte","United States of America (the)",13,63.5714285714286,3,73
"5301","Charlotte Douglas International","Charlotte","United States of America (the)",42,72.7142857142857,10,76.258064516129
"5302","Charlotte Douglas International","Charlotte","United States of America (the)",42,72.7142857142857,10,76.258064516129
"5303","Charlotte Douglas International","Charlotte","United States of America (the)",11,90.5,3,73
"5304","Charlotte Douglas International","Charlotte","United States of America (the)",16,61,4,60.6333333333333
"5305","Charlotte Douglas International","Charlotte","United States of America (the)",26,75.4285714285714,6,76.7666666666667
"5306","Charlotte Douglas International","Charlotte","United States of America (the)",27,58.4285714285714,7,74.7741935483871
"5307","Charlotte Douglas International","Charlotte","United States of America (the)",28,74.2857142857143,7,74.7741935483871
"5308","Charlotte Douglas International","Charlotte","United States of America (the)",32,85,8,85.5666666666667
"5309","Charlotte Douglas International","Charlotte","United States of America (the)",40,82.1428571428571,10,76.258064516129
"5310","Charlotte Douglas International","Charlotte","United States of America (the)",12,77.4285714285714,3,73
"5311","Charlotte Douglas International","Charlotte","United States of America (the)",15,53,4,60.6333333333333
"5312","Charlotte Douglas International","Charlotte","United States of America (the)",22,83.1428571428571,6,76.7666666666667
"5313","Charlotte Douglas International","Charlotte","United States of America (the)",24,76,6,76.7666666666667
"5314","Charlotte Douglas International","Charlotte","United States of America (the)",28,74.2857142857143,7,74.7741935483871
"5315","Charlotte Douglas International","Charlotte","United States of America (the)",34,88.5714285714286,8,85.5666666666667
"5316","Charlotte Douglas International","Charlotte","United States of America (the)",36,88.4285714285714,9,90.2
"5317","Charlotte Douglas International","Charlotte","United States of America (the)",46,71.7142857142857,11,71.9
"5318","Charlotte Douglas International","Charlotte","United States of America (the)",14,59.2857142857143,4,60.6333333333333
"5319","Charlotte Douglas International","Charlotte","United States of America (the)",17,64.1428571428571,4,60.6333333333333
"5320","Charlotte Douglas International","Charlotte","United States of America (the)",32,85,8,85.5666666666667
"5321","Charlotte Douglas International","Charlotte","United States of America (the)",14,59.2857142857143,4,60.6333333333333
"5322","Charlotte Douglas International","Charlotte","United States of America (the)",19,65.8571428571429,5,67.4838709677419
"5323","Charlotte Douglas International","Charlotte","United States of America (the)",29,72.2857142857143,7,74.7741935483871
"5324","Charlotte Douglas International","Charlotte","United States of America (the)",30,90.7142857142857,7,74.7741935483871
"5325","Charlotte Douglas International","Charlotte","United States of America (the)",32,85,8,85.5666666666667
"5326","Charlotte Douglas International","Charlotte","United States of America (the)",37,93.7142857142857,9,90.2
"5327","Charlotte Douglas International","Charlotte","United States of America (the)",16,61,4,60.6333333333333
"5328","Charlotte Douglas International","Charlotte","United States of America (the)",17,64.1428571428571,4,60.6333333333333
"5329","Charlotte Douglas International","Charlotte","United States of America (the)",22,83.1428571428571,5,67.4838709677419
"5330","Charlotte Douglas International","Charlotte","United States of America (the)",24,76,6,76.7666666666667
"5331","Charlotte Douglas International","Charlotte","United States of America (the)",36,88.4285714285714,9,90.2
"5332","Charlotte Douglas International","Charlotte","United States of America (the)",15,53,4,60.6333333333333
"5333","Charlotte Douglas International","Charlotte","United States of America (the)",21,62.7142857142857,5,67.4838709677419
"5334","Charlotte Douglas International","Charlotte","United States of America (the)",25,77.4285714285714,6,76.7666666666667
"5335","Charlotte Douglas International","Charlotte","United States of America (the)",27,58.4285714285714,7,74.7741935483871
"5336","Charlotte Douglas International","Charlotte","United States of America (the)",28,74.2857142857143,7,74.7741935483871
"5337","Charlotte Douglas International","Charlotte","United States of America (the)",29,72.2857142857143,7,74.7741935483871
"5338","Charlotte Douglas International","Charlotte","United States of America (the)",30,90.7142857142857,7,74.7741935483871
"5339","Charlotte Douglas International","Charlotte","United States of America (the)",32,85,8,85.5666666666667
"5340","Charlotte Douglas International","Charlotte","United States of America (the)",35,85.2857142857143,8,85.5666666666667
"5341","Charlotte Douglas International","Charlotte","United States of America (the)",36,88.4285714285714,9,90.2
"5342","Charlotte Douglas International","Charlotte","United States of America (the)",47,79.4285714285714,11,71.9
"5343","Charlotte Douglas International","Charlotte","United States of America (the)",18,65.1428571428571,5,67.4838709677419
"5344","Charlotte Douglas International","Charlotte","United States of America (the)",27,58.4285714285714,7,74.7741935483871
"5345","Charlotte Douglas International","Charlotte","United States of America (the)",38,90.4285714285714,9,90.2
"5346","Charlotte Douglas International","Charlotte","United States of America (the)",43,76,10,76.258064516129
"5347","Charlotte Douglas International","Charlotte","United States of America (the)",16,61,4,60.6333333333333
"5348","Charlotte Douglas International","Charlotte","United States of America (the)",20,71,5,67.4838709677419
"5349","Charlotte Douglas International","Charlotte","United States of America (the)",39,86.4285714285714,9,90.2
"5350","Charlotte Douglas International","Charlotte","United States of America (the)",40,82.1428571428571,10,76.258064516129
"5351","Charlotte Douglas International","Charlotte","United States of America (the)",43,76,10,76.258064516129
"5352","Charlotte Douglas International","Charlotte","United States of America (the)",27,58.4285714285714,7,74.7741935483871
"5353","Charlotte Douglas International","Charlotte","United States of America (the)",34,88.5714285714286,8,85.5666666666667
"5354","Charlotte Douglas International","Charlotte","United States of America (the)",41,74.4285714285714,10,76.258064516129
"5355","Charlotte Douglas International","Charlotte","United States of America (the)",47,79.4285714285714,11,71.9
"5356","Charlotte Douglas International","Charlotte","United States of America (the)",13,63.5714285714286,3,73
"5357","Charlotte Douglas International","Charlotte","United States of America (the)",17,64.1428571428571,4,60.6333333333333
"5358","Charlotte Douglas International","Charlotte","United States of America (the)",20,71,5,67.4838709677419
"5359","Charlotte Douglas International","Charlotte","United States of America (the)",36,88.4285714285714,9,90.2
"5360","Charlotte Douglas International","Charlotte","United States of America (the)",13,63.5714285714286,3,73
"5361","Charlotte Douglas International","Charlotte","United States of America (the)",21,62.7142857142857,5,67.4838709677419
"5362","Charlotte Douglas International","Charlotte","United States of America (the)",22,83.1428571428571,5,67.4838709677419
"5363","Charlotte Douglas International","Charlotte","United States of America (the)",26,75.4285714285714,6,76.7666666666667
"5364","Charlotte Douglas International","Charlotte","United States of America (the)",28,74.2857142857143,7,74.7741935483871
"5365","Charlotte Douglas International","Charlotte","United States of America (the)",30,90.7142857142857,7,74.7741935483871
"5366","Charlotte Douglas International","Charlotte","United States of America (the)",19,65.8571428571429,5,67.4838709677419
"5367","Charlotte Douglas International","Charlotte","United States of America (the)",42,72.7142857142857,10,76.258064516129
"5368","Charlotte Douglas International","Charlotte","United States of America (the)",44,76.2857142857143,10,76.258064516129
"5369","Charlotte Douglas International","Charlotte","United States of America (the)",48,61,11,71.9
"5370","Charlotte Douglas International","Charlotte","United States of America (the)",20,71,5,67.4838709677419
"5371","Charlotte Douglas International","Charlotte","United States of America (the)",22,83.1428571428571,5,67.4838709677419
"5372","Charlotte Douglas International","Charlotte","United States of America (the)",35,85.2857142857143,9,90.2
"5373","Charlotte Douglas International","Charlotte","United States of America (the)",38,90.4285714285714,9,90.2
"5374","Charlotte Douglas International","Charlotte","United States of America (the)",21,62.7142857142857,5,67.4838709677419
"5375","Charlotte Douglas International","Charlotte","United States of America (the)",21,62.7142857142857,5,67.4838709677419
"5376","Charlotte Douglas International","Charlotte","United States of America (the)",23,73.5714285714286,6,76.7666666666667
"5377","Charlotte Douglas International","Charlotte","United States of America (the)",27,58.4285714285714,7,74.7741935483871
"5378","Charlotte Douglas International","Charlotte","United States of America (the)",33,89.8333333333333,8,85.5666666666667
"5379","Charlotte Douglas International","Charlotte","United States of America (the)",39,86.4285714285714,9,90.2
"5380","Charlotte Douglas International","Charlotte","United States of America (the)",44,76.2857142857143,11,71.9
"5381","Charlotte Douglas International","Charlotte","United States of America (the)",48,61,12,89.5
"5382","Charlotte Douglas International","Charlotte","United States of America (the)",23,73.5714285714286,6,76.7666666666667
"5383","Charlotte Douglas International","Charlotte","United States of America (the)",23,73.5714285714286,6,76.7666666666667
"5384","Charlotte Douglas International","Charlotte","United States of America (the)",31,80.5714285714286,8,85.5666666666667
"5385","Charlotte Douglas International","Charlotte","United States of America (the)",41,74.4285714285714,10,76.258064516129
"5386","Charlotte Douglas International","Charlotte","United States of America (the)",42,72.7142857142857,10,76.258064516129
"5387","Charlotte Douglas International","Charlotte","United States of America (the)",15,53,4,60.6333333333333
"5388","Charlotte Douglas International","Charlotte","United States of America (the)",16,61,4,60.6333333333333
"5389","Charlotte Douglas International","Charlotte","United States of America (the)",17,64.1428571428571,4,60.6333333333333
"5390","Charlotte Douglas International","Charlotte","United States of America (the)",31,80.5714285714286,8,85.5666666666667
"5391","Charlotte Douglas International","Charlotte","United States of America (the)",32,85,8,85.5666666666667
"5392","Charlotte Douglas International","Charlotte","United States of America (the)",37,93.7142857142857,9,90.2
"5393","Charlotte Douglas International","Charlotte","United States of America (the)",39,86.4285714285714,9,90.2
"5394","Charlotte Douglas International","Charlotte","United States of America (the)",46,71.7142857142857,11,71.9
"5395","Charlotte Douglas International","Charlotte","United States of America (the)",14,59.2857142857143,4,60.6333333333333
"5396","Charlotte Douglas International","Charlotte","United States of America (the)",25,77.4285714285714,6,76.7666666666667
"5397","Charlotte Douglas International","Charlotte","United States of America (the)",33,89.8333333333333,8,85.5666666666667
"5398","Charlotte Douglas International","Charlotte","United States of America (the)",20,71,5,67.4838709677419
"5399","Charlotte Douglas International","Charlotte","United States of America (the)",36,88.4285714285714,9,90.2
"5400","Charlotte Douglas International","Charlotte","United States of America (the)",41,74.4285714285714,10,76.258064516129
"5401","Charlotte Douglas International","Charlotte","United States of America (the)",48,61,11,71.9
"5402","Charlotte Douglas International","Charlotte","United States of America (the)",12,77.4285714285714,3,73
"5403","Charlotte Douglas International","Charlotte","United States of America (the)",26,75.4285714285714,6,76.7666666666667
"5404","Charlotte Douglas International","Charlotte","United States of America (the)",31,80.5714285714286,8,85.5666666666667
"5405","Charlotte Douglas International","Charlotte","United States of America (the)",33,89.8333333333333,8,85.5666666666667
"5406","Charlotte Douglas International","Charlotte","United States of America (the)",39,86.4285714285714,9,90.2
"5407","Charlotte Douglas International","Charlotte","United States of America (the)",43,76,10,76.258064516129
"5408","Charlotte Douglas International","Charlotte","United States of America (the)",18,65.1428571428571,5,67.4838709677419
"5409","Charlotte Douglas International","Charlotte","United States of America (the)",21,62.7142857142857,5,67.4838709677419
"5410","Charlotte Douglas International","Charlotte","United States of America (the)",23,73.5714285714286,6,76.7666666666667
"5411","Charlotte Douglas International","Charlotte","United States of America (the)",25,77.4285714285714,6,76.7666666666667
"5412","Charlotte Douglas International","Charlotte","United States of America (the)",34,88.5714285714286,8,85.5666666666667
"5413","Charlotte Douglas International","Charlotte","United States of America (the)",44,76.2857142857143,10,76.258064516129
"5414","Charlotte Douglas International","Charlotte","United States of America (the)",25,77.4285714285714,6,76.7666666666667
"5415","Charlotte Douglas International","Charlotte","United States of America (the)",35,85.2857142857143,8,85.5666666666667
"5416","Charlotte Douglas International","Charlotte","United States of America (the)",37,93.7142857142857,9,90.2
"5417","Charlotte Douglas International","Charlotte","United States of America (the)",40,82.1428571428571,10,76.258064516129
"5418","Charlotte Douglas International","Charlotte","United States of America (the)",45,78,11,71.9
"5419","Newark Liberty International ","Newark","United States of America (the)",32,100,8,100
"5420","Newark Liberty International ","Newark","United States of America (the)",46,97,11,95.6333333333333
"5421","Newark Liberty International ","Newark","United States of America (the)",48,85.5714285714286,11,95.6333333333333
"5422","Newark Liberty International ","Newark","United States of America (the)",22,69.4285714285714,5,66.9677419354839
"5423","Newark Liberty International ","Newark","United States of America (the)",22,69.4285714285714,6,83.0666666666667
"5424","Newark Liberty International ","Newark","United States of America (the)",26,97.7142857142857,6,83.0666666666667
"5425","Newark Liberty International ","Newark","United States of America (the)",28,100,7,96.8064516129032
"5426","Newark Liberty International ","Newark","United States of America (the)",28,100,7,96.8064516129032
"5427","Newark Liberty International ","Newark","United States of America (the)",34,100,8,100
"5428","Newark Liberty International ","Newark","United States of America (the)",47,99.1428571428571,11,95.6333333333333
"5429","Newark Liberty International ","Newark","United States of America (the)",28,100,7,96.8064516129032
"5430","Newark Liberty International ","Newark","United States of America (the)",37,100,9,97.7
"5431","Newark Liberty International ","Newark","United States of America (the)",40,99.5714285714286,10,98.9677419354839
"5432","Newark Liberty International ","Newark","United States of America (the)",40,99.5714285714286,10,98.9677419354839
"5433","Newark Liberty International ","Newark","United States of America (the)",15,61.8571428571429,4,63.6
"5434","Newark Liberty International ","Newark","United States of America (the)",20,69.7142857142857,5,66.9677419354839
"5435","Newark Liberty International ","Newark","United States of America (the)",31,100,8,100
"5436","Newark Liberty International ","Newark","United States of America (the)",32,100,8,100
"5437","Newark Liberty International ","Newark","United States of America (the)",34,100,8,100
"5438","Newark Liberty International ","Newark","United States of America (the)",38,100,9,97.7
"5439","Newark Liberty International ","Newark","United States of America (the)",41,97.5714285714286,10,98.9677419354839
"5440","Newark Liberty International ","Newark","United States of America (the)",45,100,11,95.6333333333333
"5441","Newark Liberty International ","Newark","United States of America (the)",47,99.1428571428571,11,95.6333333333333
"5442","Newark Liberty International ","Newark","United States of America (the)",21,61,5,66.9677419354839
"5443","Newark Liberty International ","Newark","United States of America (the)",23,71.2857142857143,6,83.0666666666667
"5444","Newark Liberty International ","Newark","United States of America (the)",24,80.7142857142857,6,83.0666666666667
"5445","Newark Liberty International ","Newark","United States of America (the)",44,98.5714285714286,11,95.6333333333333
"5446","Newark Liberty International ","Newark","United States of America (the)",17,63.2857142857143,4,63.6
"5447","Newark Liberty International ","Newark","United States of America (the)",18,67,5,66.9677419354839
"5448","Newark Liberty International ","Newark","United States of America (the)",19,69.2857142857143,5,66.9677419354839
"5449","Newark Liberty International ","Newark","United States of America (the)",20,69.7142857142857,5,66.9677419354839
"5450","Newark Liberty International ","Newark","United States of America (the)",31,100,8,100
"5451","Newark Liberty International ","Newark","United States of America (the)",40,99.5714285714286,10,98.9677419354839
"5452","Newark Liberty International ","Newark","United States of America (the)",42,100,10,98.9677419354839
"5453","Newark Liberty International ","Newark","United States of America (the)",30,99.7142857142857,7,96.8064516129032
"5454","Newark Liberty International ","Newark","United States of America (the)",31,100,7,96.8064516129032
"5455","Newark Liberty International ","Newark","United States of America (the)",32,100,8,100
"5456","Newark Liberty International ","Newark","United States of America (the)",39,99.2857142857143,9,97.7
"5457","Newark Liberty International ","Newark","United States of America (the)",45,100,11,95.6333333333333
"5458","Newark Liberty International ","Newark","United States of America (the)",14,65,4,63.6
"5459","Newark Liberty International ","Newark","United States of America (the)",21,61,5,66.9677419354839
"5460","Newark Liberty International ","Newark","United States of America (the)",39,99.2857142857143,9,97.7
"5461","Newark Liberty International ","Newark","United States of America (the)",40,99.5714285714286,10,98.9677419354839
"5462","Newark Liberty International ","Newark","United States of America (the)",44,98.5714285714286,10,98.9677419354839
"5463","Newark Liberty International ","Newark","United States of America (the)",22,69.4285714285714,5,66.9677419354839
"5464","Newark Liberty International ","Newark","United States of America (the)",24,80.7142857142857,6,83.0666666666667
"5465","Newark Liberty International ","Newark","United States of America (the)",36,91.2857142857143,9,97.7
"5466","Newark Liberty International ","Newark","United States of America (the)",13,65.7142857142857,3,79.375
"5467","Newark Liberty International ","Newark","United States of America (the)",21,61,5,66.9677419354839
"5468","Newark Liberty International ","Newark","United States of America (the)",28,100,7,96.8064516129032
"5469","Newark Liberty International ","Newark","United States of America (the)",37,100,9,97.7
"5470","Newark Liberty International ","Newark","United States of America (the)",41,97.5714285714286,10,98.9677419354839
"5471","Newark Liberty International ","Newark","United States of America (the)",16,63.5714285714286,4,63.6
"5472","Newark Liberty International ","Newark","United States of America (the)",26,97.7142857142857,6,83.0666666666667
"5473","Newark Liberty International ","Newark","United States of America (the)",28,100,7,96.8064516129032
"5474","Newark Liberty International ","Newark","United States of America (the)",30,99.7142857142857,7,96.8064516129032
"5475","Newark Liberty International ","Newark","United States of America (the)",15,61.8571428571429,4,63.6
"5476","Newark Liberty International ","Newark","United States of America (the)",17,63.2857142857143,4,63.6
"5477","Newark Liberty International ","Newark","United States of America (the)",36,91.2857142857143,9,97.7
"5478","Newark Liberty International ","Newark","United States of America (the)",36,91.2857142857143,9,97.7
"5479","Newark Liberty International ","Newark","United States of America (the)",42,100,10,98.9677419354839
"5480","Newark Liberty International ","Newark","United States of America (the)",43,98.8571428571429,10,98.9677419354839
"5481","Newark Liberty International ","Newark","United States of America (the)",45,100,11,95.6333333333333
"5482","Newark Liberty International ","Newark","United States of America (the)",46,97,11,95.6333333333333
"5483","Newark Liberty International ","Newark","United States of America (the)",18,67,5,66.9677419354839
"5484","Newark Liberty International ","Newark","United States of America (the)",19,69.2857142857143,5,66.9677419354839
"5485","Newark Liberty International ","Newark","United States of America (the)",21,61,5,66.9677419354839
"5486","Newark Liberty International ","Newark","United States of America (the)",25,85.2857142857143,6,83.0666666666667
"5487","Newark Liberty International ","Newark","United States of America (the)",27,87.1428571428571,7,96.8064516129032
"5488","Newark Liberty International ","Newark","United States of America (the)",35,100,8,100
"5489","Newark Liberty International ","Newark","United States of America (the)",46,97,11,95.6333333333333
"5490","Newark Liberty International ","Newark","United States of America (the)",13,65.7142857142857,3,79.375
"5491","Newark Liberty International ","Newark","United States of America (the)",15,61.8571428571429,4,63.6
"5492","Newark Liberty International ","Newark","United States of America (the)",15,61.8571428571429,4,63.6
"5493","Newark Liberty International ","Newark","United States of America (the)",18,67,5,66.9677419354839
"5494","Newark Liberty International ","Newark","United States of America (the)",22,69.4285714285714,5,66.9677419354839
"5495","Newark Liberty International ","Newark","United States of America (the)",23,71.2857142857143,6,83.0666666666667
"5496","Newark Liberty International ","Newark","United States of America (the)",26,97.7142857142857,6,83.0666666666667
"5497","Newark Liberty International ","Newark","United States of America (the)",29,99,7,96.8064516129032
"5498","Newark Liberty International ","Newark","United States of America (the)",12,87.1428571428571,3,79.375
"5499","Newark Liberty International ","Newark","United States of America (the)",12,87.1428571428571,3,79.375
"5500","Newark Liberty International ","Newark","United States of America (the)",16,63.5714285714286,4,63.6
"5501","Newark Liberty International ","Newark","United States of America (the)",25,85.2857142857143,6,83.0666666666667
"5502","Newark Liberty International ","Newark","United States of America (the)",28,100,7,96.8064516129032
"5503","Newark Liberty International ","Newark","United States of America (the)",42,100,10,98.9677419354839
